"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PHB2",166.773870111455,0.797789528380941,0.266515843840567,2.99340375748238,0.00275884505632497,0.011272739495533
"GTSF1",1.28095619422507,-3.0014589681655,1.00303733667078,-2.99237013262911,0.00276820416488581,0.0113084864450849
"HOXA6",4.48530309682804,-0.976044911478262,0.326195212767877,-2.99221102356527,0.00276964741429709,0.011311887410719
"TBL3",19.4537314030464,0.674290031274543,0.225362351150525,2.99202607637052,0.00277132590047179,0.0113162474269265
"UPK3A",0.997442280218106,-1.95322334527587,0.652836839907092,-2.99190123148357,0.00277245945405439,0.0113183808701775
"CLTA",37.9490961991778,0.291629427973148,0.0974791397672813,2.99171113603767,0.0027741862762386,0.0113229348189712
"MB",6.65404014399966,0.966151943770042,0.323011142208719,2.99107930817367,0.00277993284581927,0.0113438898810893
"AC129492.6",0.909260626027275,-2.18420292359271,0.730307762376265,-2.9907979020869,0.00278249577439228,0.0113518472980823
"NUFIP1",1.92377840402281,-1.06016596988189,0.354523900967175,-2.99039350235528,0.00278618265670017,0.0113618835683401
"NDUFA4L2",29.4130505264804,1.06041208712947,0.354602379952986,2.99042574748105,0.00278588851666706,0.0113618835683401
"C2CD4D",4.02385259858778,0.912101074182973,0.305017887599075,2.99031994930693,0.00278685371374398,0.0113621185309192
"GNPDA2",2.84316668837992,-0.891740466148505,0.2982206675,-2.99020344104254,0.00278791697235983,0.01136395206031
"NPHP1",3.29741513736462,-0.950056940499678,0.317782313363516,-2.98964700220082,0.00279300016532676,0.0113821670103812
"ACSBG2",1.21073769582323,-1.61383165026605,0.540190468896376,-2.98752337034594,0.00281247790914306,0.0114590224006044
"PLK3",46.5769941006003,-0.547550643451826,0.183325693985742,-2.98676432936024,0.00281946979576788,0.011484983408228
"ALDH3B1",9.01160983130504,0.608330269699954,0.203682826761133,2.98665468941752,0.00282048105220369,0.0114857634292983
"TRDMT1",5.43264817539108,-0.845732920253346,0.283181333555429,-2.9865419080944,0.00282152162851243,0.0114857634292983
"SMPDL3A",5.45924791812121,-0.733939005293649,0.245744604361179,-2.98659255287231,0.0028210543113667,0.0114857634292983
"CCNO",4.45179184844647,1.37757033108577,0.461363223418176,2.9858693999915,0.00282773380212454,0.0115085224089103
"ADNP",23.0880055382862,0.613763018743519,0.205566870279457,2.98570979802894,0.00282920992928219,0.0115120005075054
"CADPS",4.21930904040344,-1.19586033127801,0.400590583330257,-2.98524324095783,0.00283352905951346,0.0115270426620488
"SIPA1L2",20.1089387671633,0.638309025247221,0.213847656878616,2.98487734008484,0.00283692058114773,0.0115383054466443
"PLXNB2",121.66622644407,0.754886357671902,0.252918867043575,2.98469768782352,0.00283858712762435,0.0115425490181906
"CELF5",1.36069455182299,-1.70813549636492,0.572322174585457,-2.98456983184716,0.00283977372962194,0.0115448395566413
"PCID2",18.7934486483418,0.61049708716137,0.204571258142936,2.9842759569617,0.00284250283208375,0.0115533986078243
"CLK2",35.9190239856977,0.625450677712596,0.209646667263903,2.98335616719001,0.00285106004817868,0.0115856371681363
"H2AFB1",1.5568973495762,-2.6237720335934,0.879508516139573,-2.98322527348561,0.00285227972078707,0.0115880511051586
"TYROBP",62.3647714257789,1.05345955525943,0.353138243230912,2.98313642164944,0.00285310791705484,0.011588873868353
"CD27",7.34528906336188,0.813240573063844,0.272634971227605,2.98289162759286,0.00285539080116276,0.0115956036875985
"SCG2",1.25320863525165,-2.85161064948572,0.956348479633835,-2.98176941796105,0.00286587759037035,0.0116356389146952
"TKTL1",1.00776890158694,-2.84409490687145,0.95392510763468,-2.98146561413355,0.00286872260827389,0.0116446373329934
"CLEC4G",0.804844338429514,-2.23290192397167,0.749030989776007,-2.98105412786647,0.0028725801462136,0.0116577409001245
"SP140L",19.5570870466123,-0.802591616078715,0.269237344889694,-2.9809817668776,0.00287325899421989,0.0116579415314219
"SNX8",28.726891421314,0.724395585499863,0.243030113166516,2.98068241857556,0.0028760688593323,0.0116653410597039
"OR1Q1",0.751366347946812,-2.51203230769497,0.842779101047598,-2.98065329879733,0.00287634232910418,0.0116653410597039
"ERGIC3",101.655754473627,0.472927549188713,0.158688541221881,2.98022494596795,0.00288036782155007,0.0116791096301993
"DGKE",6.24114618252691,-0.693024852653113,0.232584525972239,-2.97966878817997,0.00288560204831714,0.0116977721906172
"CCL22",5.48506986397251,0.64070730580264,0.21505843204075,2.97922429603335,0.00288979158541697,0.0117108715202333
"PYROXD1",4.4698650218257,-0.822350152124104,0.276031287122801,-2.97919181805741,0.00289009792241584,0.0117108715202333
"OPRM1",1.55189238189458,-3.63812096129675,1.22161100092479,-2.97813375824432,0.00290009392385296,0.0117477072434863
"SERPINB12",2.01888924626611,-3.91841900080044,1.31574664098318,-2.97809538610901,0.00290045703619818,0.0117477072434863
"HIST1H4F",42.5021375098664,1.10734847118321,0.371896443107309,2.97757209488472,0.00290541304127129,0.011765207772284
"TMEM168",11.4041395176524,-0.433175217442622,0.145505199270076,-2.97704287967466,0.00291043301136207,0.0117829596145242
"KEAP1",34.2413591092787,0.548976500920655,0.184408418728833,2.97696007972342,0.00291121914161591,0.0117835666392067
"CORO6",6.81270965435937,-0.940070833589755,0.315860217518189,-2.97622423290968,0.00291821403492623,0.01180929874479
"BFAR",20.3566369965819,0.429754978843703,0.144414504996539,2.97584358893867,0.00292183841860522,0.011821382959678
"GSTO2",8.41124321654654,-0.5831611578855,0.195985846896424,-2.97552689196835,0.00292485704756704,0.0118310116259089
"ATF7",22.6575408987471,-0.551087424033443,0.185224838566306,-2.97523500789106,0.00292764169008262,0.0118396898217708
"TARSL2",46.6045225671413,0.727192511362632,0.244517765198546,2.9739864126934,0.00293958091361078,0.0118853782322416
"ARHGEF19",20.0776756693582,0.780060446643051,0.262306870964996,2.97384679163493,0.00294091874602518,0.011888192277145
"DCAF12",13.6150664887925,0.647502364713361,0.217739138694381,2.97375276027979,0.00294182005639186,0.0118892409086821
"KLHDC4",39.070453158154,0.548021502824215,0.184311147003661,2.97334974977573,0.00294568585309498,0.0119022673147961
"SMIM22",22.7084796120236,0.988006511614805,0.332350356413792,2.97278607514021,0.00295110056427907,0.0119215451802785
"SIVA1",36.6079728139278,0.748223550851154,0.251736732915464,2.97224621208704,0.00295629505263877,0.0119399251995149
"NDUFAB1",20.0402160989575,0.730520135886797,0.245786923162687,2.97216843958482,0.00295704405614243,0.0119403466335012
"ACOT8",15.5602149906631,0.489952133481284,0.164850865625469,2.97209318023494,0.00295776902108552,0.0119406708388287
"ZNF282",16.7716647989448,0.62419244186812,0.210101300353123,2.97091184499583,0.00296916996495684,0.0119840850056506
"HSPA1A",262.350035720539,-1.19217282812672,0.401326534717204,-2.97058062449519,0.00297237372907736,0.0119944022243945
"HIRA",12.903063857595,0.64431470101072,0.21697196894264,2.96957576663304,0.00298211262846761,0.012031080397403
"NPAS4",0.93608892123969,-2.24562375374821,0.756313528838674,-2.96917041428094,0.00298604946354153,0.0120427255198476
"CTAGE4",3.98649625324243,-0.946791319373869,0.318876786982578,-2.96914469169435,0.00298629944458805,0.0120427255198476
"GATA2",11.3677375439822,-0.981798122109783,0.330687777434319,-2.96895799937688,0.00298811435773398,0.0120474214483998
"FOLR3",1.5726665372971,-2.12973518108563,0.717700556600711,-2.96744256570293,0.00300288379308689,0.0121017000904168
"VGF",1.45015297734382,1.53731484501328,0.518050736025342,2.96749862148267,0.00300233628878049,0.0121017000904168
"NEDD4L",33.6585243507906,-0.73846958058489,0.248893358231252,-2.96701199996973,0.00300709222384305,0.0121107549836966
"LIPN",0.71710046152145,-2.97363935575225,1.00220278973199,-2.9671034507372,0.00300619791701592,0.0121107549836966
"SKIV2L",39.2268781805263,0.524179272192346,0.176666002178757,2.96706364398263,0.00300658716169815,0.0121107549836966
"SULT2B1",9.59674897744654,-1.25031825636174,0.42146838602221,-2.96657661126652,0.00301135326564887,0.0121173767513249
"SPSB2",9.18955215095268,0.584095249782596,0.196885486277118,2.96667499888984,0.00301038988884868,0.0121173767513249
"C1orf168",4.56330475765393,-0.88884076316934,0.299614023465831,-2.9666193620964,0.00301093463010099,0.0121173767513249
"ZNF470",7.24846090679887,-0.773080745076458,0.260593547645416,-2.96661506803066,0.0030109766771449,0.0121173767513249
"NRIP1",8.49897424760815,-0.765782180446499,0.258154754181863,-2.96636869180812,0.00301339006463437,0.0121229389177146
"PTPN6",37.2559702177457,0.692266239522181,0.233423468595222,2.9657096764449,0.00301985414927138,0.0121458301639288
"FAM101A",7.70953923988183,1.01216877762598,0.341296880011462,2.96565493828127,0.00302039162806695,0.0121458301639288
"FGD1",7.08830797243274,0.689391761428419,0.232526053237988,2.96479362991137,0.00302886038684177,0.0121772416073548
"C20orf201",1.0392631657398,1.53489791359384,0.517774536434605,2.96441366963147,0.00303260320188923,0.0121896433388438
"GLTSCR2",180.808830908676,-0.435754442938301,0.147001249719577,-2.96429073745671,0.00303381505348873,0.0121918686093986
"SYT2",1.61618507310521,-1.02202848623249,0.344968555314318,-2.96267143914397,0.00304981919625086,0.0122535251958695
"TTL",12.3896602133747,0.4398123443443,0.148479612110689,2.96210596251038,0.00305542613177753,0.0122707291441421
"ZNF585A",8.39350200005415,-0.736453712866003,0.248621724945774,-2.96214545622121,0.00305503423009142,0.0122707291441421
"CNKSR2",1.13519721643571,-1.36391883791816,0.460476036054121,-2.96197571887945,0.00305671888272149,0.0122732597324447
"HCST",12.284021224818,1.00438794512905,0.339149208366147,2.96149281895039,0.00306151632649564,0.0122898581272978
"NQO1",16.2693517645824,0.753566074085804,0.254477603240563,2.96122748913759,0.00306415520843044,0.0122977860824591
"LRRC49",8.84197129145255,-0.710702463539682,0.240038269805403,-2.96078814480642,0.00306852934227942,0.012312673413713
"VIMP",18.2836376811195,0.528634955913596,0.178563355482326,2.96048959477533,0.00307150496978994,0.0123219439138942
"ACBD6",12.7189546637361,0.537957993997142,0.181738834344861,2.9600607703708,0.00307578363737941,0.0123364366677223
"RNF183",1.62515410094175,-1.62619956557373,0.54941542206943,-2.95987243941658,0.00307766445825546,0.012341307879586
"MDC1",23.0600377184715,0.619169942516955,0.209214035743873,2.95950479763683,0.00308133904020588,0.0123427498152319
"ANKDD1A",10.1455947554753,-0.546802118473775,0.184749017704462,-2.95970243992572,0.00307936310729883,0.0123427498152319
"LMLN",5.63559276740757,-0.639516616768162,0.216085502040801,-2.95955355971734,0.00308085143288124,0.0123427498152319
"AC017028.1",4.45914087546276,-1.18935175129382,0.401875486836471,-2.95950310544267,0.0030813559629431,0.0123427498152319
"FKSG52",216.986860478844,-0.862716768923315,0.291504850599923,-2.95952800492968,0.00308110696491753,0.0123427498152319
"ATP2A3",41.7425684769266,0.828372158525988,0.279915561047487,2.95936444342748,0.00308274293632174,0.0123456356035787
"CTD-3203P2.2",2.21974306893789,-1.6046988237463,0.542360815114871,-2.95872927952294,0.00308910347261412,0.0123684337483266
"CRIM1",63.1643218072956,-0.820670974355742,0.27747402826135,-2.95764969247053,0.00309994192692235,0.0124091472596619
"OMD",1.78909004411438,-1.07243885877414,0.362631002339788,-2.95738326799001,0.00310262200957105,0.0124171920616411
"AMDHD2",46.1155967696925,0.584589942245129,0.197688327242608,2.95712928729326,0.00310517888145103,0.0124247403850153
"BSCL2",28.2245037985342,0.670063009682355,0.226598579836187,2.95704858418246,0.00310599173711906,0.0124253086295722
"TGFBR2",28.6854424516527,-0.702342186963705,0.237523702323019,-2.9569351609742,0.00310713448320487,0.0124271960479207
"TTC23L",0.726667338327812,-1.65747528065184,0.560561875581877,-2.95681057319736,0.00310839015481717,0.012429534207151
"FAM198B",19.3966919322708,-0.727592412693195,0.246136601879077,-2.95605126234192,0.00311605296054956,0.0124574860641698
"MGMT",17.560239161288,-0.544575866646239,0.184242839390513,-2.95575051083521,0.00311909284047231,0.0124669481206794
"RHBDL3",1.25713887238502,-1.35087193074162,0.457047983892495,-2.95564574913291,0.00312015236601019,0.0124684923674737
"MAGI1",21.5010853618186,-0.647532439613758,0.219093856939905,-2.95550248947131,0.00312160177845768,0.0124715936455119
"USP30",9.31888419345978,-0.554699158408372,0.187695810616845,-2.95530921327122,0.00312355819996051,0.0124740286717698
"TBC1D10C",16.6258685216657,0.789814415618647,0.267247485175466,2.95536706397847,0.00312297249402344,0.0124740286717698
"RASA4",69.1940724308807,-0.566623698979342,0.191742940820505,-2.95512156303982,0.00312545874255644,0.0124763383447785
"IL13",0.840901963189319,-3.06841270365897,1.0383380854948,-2.9551190951421,0.00312548374472368,0.0124763383447785
"CCDC103",1.3571099867378,-1.83152771968865,0.619860301283604,-2.95474273137985,0.00312929880502283,0.012488875773892
"RAB40A",1.58747543566792,-1.13453602482675,0.384048905987685,-2.95414466006351,0.00313536996685193,0.0125104098505022
"OSBPL2",63.9343933479448,-1.04494057335174,0.353736642682385,-2.95400715466725,0.00313676733361511,0.0125132898025456
"ROR1",5.93180583724148,-0.659955123691379,0.22344969503746,-2.95348411006219,0.00314208784196032,0.0125301690441034
"PCDHA3",1.60786495558629,-1.49364143527624,0.505726280933109,-2.9534582077094,0.00314235153924308,0.0125301690441034
"TNNI3K",1.16026683940859,-2.22870886343968,0.754660864527011,-2.95325883214647,0.0031443819450614,0.0125328690308645
"SETDB1",27.1379552967804,0.457575418117854,0.154936522289289,2.95330895102637,0.00314387143066565,0.0125328690308645
"CYP4F11",1.62536071170308,-1.31237770622542,0.444436635117198,-2.95290172440295,0.00314802165744202,0.0125446766650476
"NDUFA13",101.045285149586,0.752379775932593,0.254831474609026,2.95246015856922,0.00315252749351516,0.0125599299279173
"SPARC",754.434811821487,1.01249806111834,0.342994505500794,2.95193667793607,0.00315787682191219,0.0125766309577212
"SLC2A10",11.6374809061699,0.788272072887655,0.26703733771754,2.95191706008339,0.00315807745299434,0.0125766309577212
"NELFCD",42.217222079344,0.368456092356003,0.124827485184752,2.95172246569468,0.00316006819221529,0.0125818536234333
"FAM166B",3.14267408158846,-1.0248908573354,0.34724157418046,-2.9515211701084,0.00316212868957151,0.01258735172754
"AC093802.1",3.14577496502835,-0.919986636589255,0.311712367574114,-2.95139600571195,0.00316341051195072,0.0125897484964227
"MSMO1",18.1573777630667,-0.865609165524681,0.293351626848088,-2.95075631529713,0.0031699690509113,0.0126023180063
"TM7SF3",46.8380197414474,0.545359836846156,0.184818943859956,2.95077888368087,0.00316973745381905,0.0126023180063
"MTAP",18.456767362152,0.577813847690458,0.195818908703739,2.95075614257789,0.00316997082341819,0.0126023180063
"DNAH3",1.51492867951394,-1.42914486220541,0.484315780208307,-2.95085339071695,0.00316897297099721,0.0126023180063
"TMEM185B",12.7863727682451,0.516775095058156,0.175127149094519,2.95085655039838,0.0031689405546575,0.0126023180063
"LYSMD4",6.14623443528215,-0.660039542360073,0.223739040395352,-2.95004189342087,0.00317730843571328,0.0126287782931934
"UFSP2",8.30045547585818,-0.795523559361085,0.269724853211577,-2.94938916413854,0.00318402757726914,0.0126503517167656
"CYP1B1",51.5211856898425,1.05907743270031,0.3590845330895,2.94938192850635,0.00318410213279135,0.0126503517167656
"PCNT",23.1550304633828,0.51512137484687,0.174672301245683,2.94907304233848,0.00318728636156943,0.012660286937377
"ITGAL",35.7644837627719,0.548954284592835,0.186165650994404,2.94874098234875,0.00319071272009725,0.0126711794600432
"RBBP4",54.3577870793292,0.503772992628069,0.170868315495403,2.9483113423777,0.00319515093844467,0.0126860848192652
"EPM2A",3.00336931481986,-1.01002659682947,0.342653765339535,-2.94765941307733,0.00320189617129468,0.0127078241003612
"COA7",6.10029079848214,0.707444841915479,0.2400030372206,2.94764953855658,0.00320199843841839,0.0127078241003612
"ATL2",35.7381414878408,0.627438073312209,0.212872717205694,2.94747998498055,0.00320375491279314,0.012712071228525
"RP11-770J1.5",1.28324521299664,-2.18572349148799,0.741580845149595,-2.94738396465334,0.00320475001576093,0.0127132961644729
"MRPL17",18.7665962962598,0.718344789729527,0.243766629950047,2.94685449717515,0.00321024219212243,0.0127323567200196
"ABHD16B",11.0367682138718,0.719335839639271,0.244192806002357,2.94576998976918,0.00322151859458883,0.0127743454097569
"SNW1",14.2434212217779,-0.825695952032911,0.280337088537022,-2.94536822202842,0.00322570521650091,0.0127882089083968
"DUSP5",13.4816703913535,-0.803602907946438,0.272859376724573,-2.94511743592233,0.00322832104641913,0.01279584044977
"RMI1",2.22869406482294,0.927342664001241,0.314962572454231,2.94429479914156,0.0032369151520109,0.0128271592737582
"SRRT",82.1449522592226,0.562738488884138,0.191181516723922,2.94347747903248,0.00324547435339277,0.0128552145901767
"POLR2H",41.9797087602397,0.633457077860388,0.215210005785788,2.94343692593413,0.00324589957308625,0.0128552145901767
"TMEM144",9.18109013824433,-0.701478304422348,0.238320832055543,-2.94342000391665,0.00324607702398533,0.0128552145901767
"FAM3B",3.38578117783171,-1.27009838359083,0.431528234854513,-2.94325673502925,0.00324778957954616,0.0128592472407768
"PLAGL2",7.9207475534317,0.537588843483677,0.18268558292337,2.94269988294136,0.00325363669079729,0.0128796449640836
"PILRB",90.2291302344375,0.699459691973738,0.23777902874827,2.94163743394812,0.00326481933211204,0.012921150356705
"RGPD5",31.8958668604071,-0.420797654372602,0.143061648762046,-2.94137288374547,0.00326760925346152,0.0129294293083987
"PCDHB11",4.0194100473983,-0.892927852578108,0.303609840480286,-2.94103725744056,0.00327115186225434,0.0129406823564022
"RNF44",61.8521233369989,0.709127610748877,0.241158363412776,2.94050598417401,0.00327676672076592,0.0129601266713701
"AL160274.1",2.67702429717608,-2.40036612778557,0.816493852405524,-2.9398459286787,0.003283754867388,0.0129849930943127
"ZNRF1",23.0421542924048,0.486692272743296,0.165573250823759,2.93943780364225,0.00328808256269698,0.0129993308914137
"TMEM258",31.4876808955873,0.62426043136109,0.212392030617227,2.93918952395221,0.00329071782349851,0.0130014239605033
"HK2",22.3777852597453,0.833849839597293,0.283698201762551,2.93921439902255,0.00329045371078628,0.0130014239605033
"BOLA3",8.15569657151778,0.650353835369692,0.22126801656294,2.93921302080591,0.00329046834358773,0.0130014239605033
"INTS8",49.5469544211104,0.328699332066686,0.111847670656302,2.9388124950474,0.00329472331814751,0.0130116983579378
"LMAN2",81.7549268756749,0.707883274668244,0.240870099577779,2.93885906100048,0.00329422836865827,0.0130116983579378
"RTF1",10.4085460543906,-0.589652307999811,0.200684656709275,-2.93820323720123,0.00330120536346919,0.0130345183846038
"PHF5A",14.0561133750544,0.679929786850428,0.231433777479417,2.93790212585066,0.00330441324906845,0.0130444037082792
"MRPS18B",20.7297436417969,0.459306544743712,0.156383857396561,2.9370457564491,0.00331355209516561,0.0130776927139692
"FAM180A",5.4222077081521,-0.839734334792974,0.285956848070084,-2.93657711105827,0.00331856303958694,0.0130946792968107
"OVGP1",2.29345261892556,-0.984328606597238,0.335283163695794,-2.93581280893165,0.00332675007270833,0.0131241884657516
"PYGO1",1.56958977528553,-1.12930402304262,0.384676453618862,-2.93572432733702,0.0033276990548174,0.0131251366893799
"PPP1R37",25.5921423339515,0.502531075378841,0.17122529167306,2.93491148689869,0.00333642846736687,0.0131567656105108
"TRPV6",11.9927221964864,0.919004399963537,0.313152164493775,2.93468959874235,0.0033388150321542,0.0131633742072286
"CCDC14",28.5058515448073,0.808955715906438,0.275722468645475,2.9339491985566,0.00334678981553586,0.0131920070149724
"RGPD1",1.67972152447861,-2.21112986938742,0.75370905882905,-2.93366497786638,0.00334985573548885,0.0132012825388776
"MAPK9",27.4013888685788,0.511358611320386,0.174311063983037,2.93359812989351,0.00335057720336995,0.0132013169455048
"FGF22",14.8254574384995,-1.4202269858038,0.48416431121249,-2.93335744273908,0.00335317603164524,0.0132087465882886
"CXCL6",1.77759299026128,-1.47418330308629,0.502673348901326,-2.93268641814482,0.00336043113953428,0.0132345110709024
"UGGT2",14.0004745051311,-0.680414091465899,0.232041264501624,-2.93229780887156,0.00336463931047408,0.0132457810898662
"HSH2D",10.3459575769438,0.875048168796233,0.29841800926031,2.93229008183929,0.003364723033572,0.0132457810898662
"AC104057.1",2.89156966924036,-1.29511418913929,0.441743146730151,-2.93182633103857,0.00336975129052077,0.0132627567792235
"COL6A5",0.74902056510356,-2.89978861349626,0.989115217424899,-2.93169952540583,0.00337112738194884,0.0132653540192174
"FAM173A",17.9732622782874,0.864785276300977,0.295003553901084,2.93144019746604,0.00337394319537151,0.0132736142448324
"MB21D2",2.26125982831874,-1.02898455936757,0.351046511920698,-2.93119152142444,0.00337664536048256,0.0132814239470924
"AGBL4",2.65403371926431,-1.2580945440451,0.429258325406434,-2.93085647868076,0.00338028911989821,0.0132929331377398
"IFT46",10.2586331588267,-0.443866962048858,0.151450690924833,-2.93076881550282,0.00338124309205944,0.0132938621420346
"GPR61",0.920708537160089,-2.31934714150082,0.791415052077602,-2.93063309247421,0.00338272054684393,0.0132968484653318
"CYP2C18",0.683292412034438,-2.89220843767374,0.986928646004967,-2.93051422651601,0.00338401498160446,0.0132991142561591
"KCNA2",1.10630120380786,-1.64685221579212,0.562060479059771,-2.93002670913104,0.00338932870166569,0.0133171714493534
"HS6ST1",34.3530220588136,0.662109520906459,0.225980771611872,2.9299374286749,0.0033903026410564,0.0133181729623853
"KIAA1191",43.770606963612,0.553970847787518,0.18908798029521,2.92969889954212,0.00339290594889204,0.0133199245411993
"ARNTL",13.7097829751288,-0.695942735094833,0.237538253669361,-2.92981330099169,0.00339165714401206,0.0133199245411993
"SCXA",8.7913816834582,0.936247025120658,0.319564474154652,2.92975940957556,0.00339224536993291,0.0133199245411993
"STRAP",26.9695690727126,0.600969231948765,0.205175114912311,2.92905517418919,0.00339994065582117,0.0133418857684576
"VNN3",2.23145463346856,-1.56107652839615,0.532960208513966,-2.92906769296877,0.00339980372260022,0.0133418857684576
"CISD2",8.21609719833488,0.575570562562838,0.196508371760216,2.9289874899842,0.00340068108781377,0.0133419646491181
"PCSK1",0.924569750514254,-1.43973863325521,0.491632878131752,-2.92848321846647,0.00340620219373772,0.0133597007202221
"MICB",5.36681095515612,0.64941149344845,0.221760001118302,2.92844286694429,0.0034066443419506,0.0133597007202221
"RAB25",46.3620363414099,0.968590164004651,0.330772123935231,2.928270231727,0.00340853656700572,0.0133642917641998
"SULT1C4",3.51631384146834,-0.924465473515668,0.315714712801256,-2.92816722196163,0.00340966609516541,0.0133658910930484
"LNPEP",9.6190941823482,-0.558092773200413,0.190631900812439,-2.92759381206357,0.00341595991016769,0.0133848972828699
"MRPS26",17.6373159271026,0.715333521617581,0.244337243190225,2.92764832850582,0.00341536107659931,0.0133848972828699
"MCF2L2",8.5409217156156,-0.890461336688072,0.304168601077802,-2.92752550241143,0.00341671038958916,0.0133850063104844
"PMFBP1",2.74763208680513,-1.06784736473492,0.364823761068416,-2.92702252070327,0.00342224098766986,0.0134038375076382
"CCDC181",0.898555556715998,-2.797759163555,0.955913443593087,-2.92679131390681,0.00342478598384152,0.0134109695544847
"KLHL36",31.6207756243089,0.445225988867283,0.152153273509364,2.92616766368738,0.00343165937316705,0.0134350443690129
"HIST1H4E",35.9021597240545,0.84572878290395,0.289038838809437,2.92600394600097,0.00343346582228899,0.0134392759848767
"THAP2",1.69083120622747,-1.39859364153529,0.478004284635016,-2.92590189354307,0.00343459229964615,0.0134408448286596
"RP11-1070N10.3",0.907165203787997,-1.92321351335011,0.657324934781879,-2.92581858923136,0.0034355120802444,0.0134416042987509
"ACAN",3.5604951749867,1.01828996657835,0.348055080656339,2.92565752713084,0.00343729103694839,0.0134457243054611
"ARL6IP1",42.5842041555106,0.59145076989382,0.202171517383725,2.92549008657454,0.0034391413336529,0.0134501215755741
"MFSD12",83.4067899775941,0.750086539487444,0.256419060279237,2.92523706572596,0.00344193905290372,0.0134582214772816
"TNFRSF4",7.29895300319285,0.842367793073488,0.287977514302406,2.92511654985992,0.00344327235732228,0.0134605932043739
"HLA-DPA1",112.231405906301,0.925519493655866,0.316448013926059,2.92471260025706,0.00344774480656604,0.0134752330253674
"C8orf82",26.5397594096364,0.679657571445706,0.232390107516012,2.9246407203408,0.00344854120056835,0.0134755021343728
"RAB26",6.79957452236087,0.665907067403063,0.227723076074698,2.92419669926043,0.00345346444797065,0.0134918937998972
"C1orf101",1.06448701252736,-1.46405487020669,0.500710361152897,-2.92395561145503,0.00345614027683815,0.0134958306291957
"FRAT2",6.34276514230617,0.563425015034456,0.192695811968541,2.92390898005836,0.00345665805555039,0.0134958306291957
"IRF7",70.7283018308949,0.857775923443235,0.293357374829022,2.9239964529379,0.00345568684529304,0.0134958306291957
"TMEM217",2.36977813002236,-1.45409659025401,0.497337713899856,-2.92376095681899,0.00345830212160848,0.0134994039823882
"ZNF491",2.13416273787536,-0.989422292068745,0.338480217925607,-2.92313180998426,0.00346529788030208,0.013523861639055
"C19orf77",0.658166184648985,-2.5706393984756,0.87945872239816,-2.92297902449114,0.0034669987115492,0.0135271635694071
"SGSM3",59.7885381740594,0.723531280539557,0.24753675730379,2.92292461297617,0.00346760461222033,0.0135271635694071
"C8orf76",8.02799505459144,0.580069956224887,0.198462195185436,2.92282344092229,0.00346873147214086,0.013528710113075
"INSC",0.638516564128522,-2.24741100623665,0.768935300634359,-2.92275696587551,0.0034694720563022,0.0135287497740693
"LMF2",61.2860224850243,0.868462476210104,0.297147566693677,2.92266393386079,0.00347050874754222,0.0135299438059308
"HOXC11",2.00201731069452,1.75779528516434,0.601520609092554,2.92225280163905,0.00347509352751005,0.013544966817454
"ETV6",36.1920308760889,0.547772874718383,0.187458524384741,2.92210171031823,0.00347677982134639,0.0135486883759684
"USP32",17.8481252504818,-0.656160698361169,0.224603768576803,-2.92141446476574,0.00348445940466406,0.0135729036999343
"FAM155A",0.806010913660192,-1.79945464487679,0.615947789951345,-2.92144021657897,0.00348417136444659,0.0135729036999343
"SNX31",0.868164252730015,-1.87183973049327,0.640863399991576,-2.92080922473943,0.00349123540274815,0.0135964386311399
"ARHGAP30",20.3872687641631,0.635788728834572,0.217682022002973,2.92072226720629,0.00349220992517457,0.0135973748652687
"CDH15",5.88874159601267,-1.13893343216188,0.389963511287534,-2.92061538886418,0.00349340803677076,0.0135991810964834
"COPS4",7.48349263256112,-0.618747731047496,0.211878551157029,-2.92029432742782,0.00349700940157465,0.0136103400159625
"MARK2",36.9397972275574,0.549209418283051,0.188079175639614,2.92009690288846,0.00349922560126175,0.0136161043249097
"HINT1",45.8007108252168,0.729103718935762,0.249707325168329,2.91983312241348,0.00350218867766687,0.0136247718310745
"FAM153A",8.21527031190455,-1.03394579814351,0.354136052485196,-2.9196287440594,0.00350448605286285,0.0136308464240079
"KRTDAP",97.7346737905583,-4.33681387475292,1.48561450727606,-2.91920538841846,0.00350924926988404,0.0136465074484132
"APPL1",12.3685811887717,-0.687158193269399,0.235422832978163,-2.9188256065763,0.00351352724564007,0.013660275324044
"GZMA",1.74091618776487,1.15755346430508,0.396622015400227,2.91853053879777,0.00351685425202555,0.0136703409141694
"SLC35B1",21.3600765806464,0.514732911179393,0.176375769211412,2.9183879026059,0.00351846355929341,0.0136737268244298
"COL22A1",4.83322135768086,1.68646500784206,0.578058701700085,2.91746323147135,0.00352891251720175,0.0137114574456914
"FAM20B",13.5488645046106,0.525567189783919,0.180234513971891,2.91601857048248,0.00354529398234852,0.0137722179406584
"VSTM2L",4.12338001003271,1.48638671752668,0.509890802128469,2.91510792373968,0.0035556556110601,0.0138066778255881
"CALM2",73.8439602128065,0.602216908606217,0.206580989932201,2.91516130697148,0.00355504744029895,0.0138066778255881
"SIDT2",46.0043905378857,-0.536836414705151,0.184189095671612,-2.91459390007685,0.00356151649310344,0.0138265370960516
"SLC37A1",18.797863067067,0.683917376643332,0.234683843471909,2.91420732899832,0.00356592995316892,0.0138392874067334
"YIF1B",47.478550422818,0.596252108421353,0.204604059308515,2.91417536111679,0.00356629515129782,0.0138392874067334
